"","WT_100_1","WT_100_2","WT_100_3","C08_100_1","C08_100_2","C08_100_3"
"CLEC11A",1266.35489384275,1363.30976789729,1447.66807760175,1154.36858649477,1675.83348449908,1540.69710006162
"GUCY1B1",72.0381526437495,38.2236383522604,31.9200484036702,83.4278181979995,46.0127690830673,49.6358601823975
"TTYH2",470.143733043418,688.025490340687,615.869169200225,580.58951031669,733.782580640495,616.477383465377
"MAP3K6",28.4361128856906,12.7412127840868,25.3482737323263,17.0260853465305,14.5303481314949,15.8834752583672
"GRHPR",1400.0046244055,1690.33422935551,1639.18836802377,1625.99115059366,1863.51714786423,1524.81362480325
"BCAT2",799.054772087905,808.005244057504,987.643850607678,736.378191237445,862.133989135367,829.911582249687
"PCBP4",36.0190763218747,19.1118191761302,7.51059962439299,4.25652133663263,20.5846598529512,16.8761924620152
"ELAVL1",2350.71866521709,2907.1200502358,2340.49060795146,2598.18062388056,2714.75337590097,2686.29275307136
"LGALS3BP",342.18122505781,418.33648641085,436.553603167842,434.165176336528,395.951986583237,470.547954529129
"SCARF2",54.0286144828121,21.2353546401446,38.491823075014,27.2417365544488,30.2715586072811,29.7815161094385
"CHRND",20.8531494495064,8.49414185605786,6.57177467134386,11.9182597425714,4.84344937716498,4.96358601823975
"GPR135",52.1328736237661,61.5825284564195,66.6565716664877,53.6321688415711,43.5910443944848,50.6285773860455
"CD1A",347.868447634948,368.43340300651,318.261659083653,326.049534386059,346.306630467296,273.989948206834
"ROCK1",5637.93331480292,5113.47339734683,4400.27255494124,5921.67248352331,4880.98610983801,5163.12217617299
"SH3GL1P2",7.58296343618416,15.9265159801085,25.3482737323263,12.7695640098979,9.68689875432996,9.92717203647951
"ZBP1",81.5168569389797,58.3972252603978,120.169593990288,46.8217347029589,89.6038134775522,78.4246590881881
"CHIT1",319.432334749258,306.85087455009,252.543912370214,180.476504673223,326.932832958636,276.968099817778
"SEPTIN7P6",21.8010198790295,11.6794450520796,12.2047243896386,19.5799981485101,1.21086234429125,6.94902042553566
"ZNF273",223.697421367433,167.759301657143,244.094487792772,257.945192999937,220.376946661007,231.303108449973
"FBXO27",64.4551892075653,41.4089415482821,54.4518472768491,78.3199925940404,70.2300159688922,47.6504257751016
"MIR6774",21.8010198790295,18.050051444123,37.5529981219649,28.0930408217753,32.6932832958636,41.6941225532139
"SCO2",32.2275946037827,37.1618706202531,71.3506964317334,25.5391280197958,49.6453561159411,34.7451021276783
"SIGIRR",187.678345045558,233.588901041591,205.602664717758,169.409549197979,211.900910250968,180.674531063927
"C9orf116",35.0712058923517,27.605961032188,37.5529981219649,32.349562158408,24.2172468858249,19.854344072959
"ZNF131",1593.3701920282,1390.91572892947,1445.79042769565,1450.6224715244,1331.94857872037,1422.56375282751
"LEPROT",2298.58579159332,2419.76866124448,2061.65959689587,2395.57020825684,2395.08571700808,2312.03836729608
"SRCAP",213.270846642679,220.847688257504,291.974560398277,297.105189296957,260.335404022618,248.179300911988
"KAT6B",1743.13371989283,1453.5600251179,1344.39733276634,1684.73114503919,1520.8431044298,1606.21643550238
"NUDT16-DT",92.8913020932559,124.226824644846,117.35311913114,89.3869480692852,79.9169147232222,117.140630030458
"CDK13",2638.87127579209,2599.2074079537,2374.28830626123,2622.86844763303,2621.51697539055,2702.17622832972
"KRT18P63",1.89574085904604,9.55590958806509,15.9600242018351,13.6208682772244,27.8498339186986,3.9708688145918
"NPIPB2",27.4882424561676,64.7678316524412,61.023621948193,32.349562158408,33.9041456401549,53.6067289969893
"RPS24P17",24.6446311675985,13.802980516094,22.531798873179,16.174781079204,8.47603641003872,17.8689096656631
"CAPNS1",4423.71129458393,4716.37226557613,4895.03330519813,4179.05264830591,4939.10750236399,4310.3780982394
"COG1",523.224477096707,593.528162192043,616.807994153274,529.511254277099,525.514257422401,560.885220061092
"GPSM3",5948.83481568647,6381.22406936347,6268.534211509,5572.63773391944,6687.59272752055,5523.4785210972
"CD200R1",54.9764849123351,12.7412127840868,35.6753482158667,21.2826066831631,31.4824209515724,23.8252128875508
"ZNF337-AS1",92.8913020932559,114.670915056781,87.3107206335685,122.58781449502,52.0670808045236,68.4974870517086
"ACTG1P3",5.68722257713812,27.605961032188,22.531798873179,28.9443450891019,16.9520728200774,32.7596677203824
"PPP1R13B",681.518838827051,834.549437357685,791.429435420411,718.500801623588,655.076528261564,780.275722067289
"LEAP2",37.9148171809208,43.5324770122965,39.4306480280632,16.174781079204,25.4281092301162,50.6285773860455
"WNT5A",1721.3327000138,1680.77831976745,1444.8516027426,1843.07373876193,1500.25844457685,1784.90553215902
"CCL4",669.196523243252,575.47811074792,550.151422486786,656.355590108751,718.041370164709,560.885220061092
"FAM227B",39.8105580399668,21.2353546401446,26.2870986853754,32.349562158408,14.5303481314949,16.8761924620152
"RPL27",12412.3632746039,11065.7433029794,11076.2567960736,9738.92081821545,11910.0420184487,11395.4007806748
"ANO7L1",53.0807440532891,53.0883866003616,18.7764990609825,11.0669554752448,61.7539795588535,17.8689096656631
"LINC01572",72.9860230732725,36.1001028882459,61.9624469012421,57.8886901782037,31.4824209515724,46.6577085714537
"BCL2L2-PABPN1",5.68722257713812,8.49414185605786,20.6541489670807,4.25652133663263,7.26517406574747,9.92717203647951
"FLJ13224",10.4265747247532,13.802980516094,6.57177467134386,12.7695640098979,19.3737975086599,13.8980408510713
"CCDC194",13.2701860133223,7.43237412405063,20.6541489670807,4.25652133663263,7.26517406574747,14.8907580547193
"MSX2",366.825856225409,330.209764654249,368.958206548305,323.49562158408,319.667658892889,338.516566443951
"TCF3",1249.29322611134,1706.26074533562,1749.03088753052,1439.55551604915,1564.43414882429,1404.69484316185
"BTBD3",800.002642517429,887.637823958046,781.10236093687,1054.76598721757,719.252232509,878.554725228436
"GRIP1",19.9052790199834,26.5441933001808,29.1035735445228,27.2417365544488,41.1693197059024,30.7742333130865
"PRELID1",1251.18896697039,1573.53977883472,1577.22592112253,1450.6224715244,1738.79832640223,1492.05395708287
"QPCTL",501.423457217677,560.613362499819,608.358569575832,498.864300653344,519.459945700944,537.060007173541
"SLC39A3",728.912360303202,830.302366429656,885.311930725323,724.459931494873,839.127604593833,727.661710273948
"PSPC1",2655.9329435235,2658.66640094611,2608.05571957046,2484.95715632613,2581.55851802894,2545.32691015335
"APOLD1",61.6115779189963,54.1501543323689,63.8400968073404,54.4834731088976,43.5910443944848,49.6358601823975
"CCDC126",224.645291796956,239.959507433635,272.259236384246,307.320840504876,236.118157136793,269.026362188595
"BOD1L1",9138.41881103143,8120.39961439131,8682.25316579829,8657.76439871077,7279.70441387897,8859.00832535431
"C2orf81",7.58296343618416,12.7412127840868,7.51059962439299,17.877389613857,12.1086234429125,11.9126064437754
"ESRRB",21.8010198790295,23.3588901041591,15.9600242018351,24.6878237524692,30.2715586072811,26.8033644984947
"FGD2",5436.98478374404,6283.5414380188,6164.32464172054,5387.90470790958,5935.64721171569,5827.24998541347
"MRPL33",1019.90858216677,646.616548792405,797.062385138706,640.180809029547,734.993442984786,886.49646285762
"HADHAP2",3.79148171809208,4.24707092802893,21.5929739201298,16.174781079204,7.26517406574747,23.8252128875508
"PRRG4",60.6637074894732,59.458992992405,50.6965474646526,73.2121669900812,53.2779431488148,78.4246590881881
"SETP14",34.1233354628287,39.2854060842676,16.8988491548842,21.2826066831631,58.1213925259798,40.701405349566
"SLC49A3",128.910378415131,209.168243205425,186.826165656775,148.126942514815,216.744359628133,235.273977264564
"DDX42",7824.67039571253,7564.03332281952,7458.96425197528,7509.35494208728,7093.23161285812,7462.25521982165
"TNFSF10",631.281706062331,499.030834043399,523.864323801411,624.006027950343,558.207540718264,596.623039392418
"PSMF1",2948.82490624611,3100.36177746112,2949.78800248034,3082.57275198935,3219.68297347042,3061.53985605028
"CAMK2G",1297.63461801701,1454.62179284991,1396.03270518405,1237.79640469277,1364.64186201623,1339.17550772109
"HDDC2",649.291244223268,679.531348484629,679.709266007565,611.236463940445,621.172382621409,654.200637204
"IRF2",1314.69628574843,1296.41840078083,1494.6093252542,1468.49986113826,1467.56516128099,1388.81136790348
"CIBAR1",37.9148171809208,38.2236383522604,22.531798873179,44.2678219009793,31.4824209515724,49.6358601823975
"HSPE1P18",72.0381526437495,82.8178830965641,62.9012718542912,62.1452115148364,50.8562184602323,68.4974870517086
"SLC26A1",183.886863327466,186.871120833273,287.280435633032,188.989547346489,199.792286808056,196.558006322294
"THAP2",85.3083386570718,113.609147324774,139.884918004319,127.695640098979,138.038307249202,125.082367659642
"FTL",123379.554458864,145142.587197657,151079.466744477,132604.260504384,152223.559612574,113756.457083222
"GSTM3",634.1253173509,676.346045288607,637.462143120355,647.842547435486,801.590871920805,640.302596352928
"ZNRF1",64.4551892075653,74.3237412405063,65.7177467134386,51.0782560395915,72.6517406574747,46.6577085714537
"EIF4G3",5766.84369321805,5471.28912303327,5901.45365486679,5354.70384148385,5297.5227562742,5840.1553090609
"DTD2",117.535933260854,125.288592376853,140.823742957368,166.855636395999,164.677278823609,108.206175197627
"LINC02153",14.2180564428453,8.49414185605786,18.7764990609825,4.25652133663263,2.42172468858249,18.8616268693111
"CAMLG",1581.0478764444,1317.65375542098,1589.43064551217,1528.09115985111,1427.60670391938,1282.59062711315
"ZNF214",13.2701860133223,33.9765674242314,10.3270744835404,30.6469536237549,21.7955221972424,26.8033644984947
"TAS2R15P",40.7584284694898,4.24707092802893,9.38824953049123,19.5799981485101,8.47603641003872,5.9563032218877
"AGGF1",1098.58182781718,915.243784990234,922.864928847288,1087.9668536433,760.421552214902,878.554725228436
"MRPL36",273.934554132153,291.986126301989,348.304057581225,270.714757009835,345.095768123005,206.485178358774
"LINC02887",18.0095381609374,8.49414185605786,11.2658994365895,2.55391280197958,6.05431172145623,14.8907580547193
"MCF2L2",60.6637074894732,59.458992992405,59.1459720420948,59.5912987128568,49.6453561159411,37.7232537386221
"MRS2",1163.98488745427,1248.63885284051,1109.69109450406,1413.16508376203,1161.2169881753,1156.51554224986
"OR7E128P",10.4265747247532,23.3588901041591,8.44942457744211,9.36434694059178,12.1086234429125,5.9563032218877
"TMEM199",291.94409229309,364.186332078481,387.734705609288,282.633016752407,341.463181090131,329.58211161112
"MAEL",73.9338935027955,53.0883866003616,82.6165958683228,46.8217347029589,50.8562184602323,75.4465074772443
"RMC1",750.713380182231,816.499385913562,784.857660749067,827.467747841383,877.875199611153,790.202894103769
"VPS13A",2330.8133861971,2308.28304938372,1949.93942748303,2465.37715817762,2102.0570296896,2367.63053070036
"DUSP12",620.855131337578,772.966908901265,709.751664505137,683.5973266632,817.332082396591,752.479640365147
"CD19",53.0807440532891,48.8413156723327,69.4730465256351,49.3756475049385,32.6932832958636,56.5848806079332
"HCP5",102.370006388486,58.3972252603978,78.8612960561263,110.669554752448,87.1820887889697,85.3736795137238
"BOP1",1334.60156476841,1833.67287317649,1883.28285581654,1534.0502897224,2094.79185562386,1795.82542139914
"MAGI3",654.030596370883,674.222509824593,442.186552886137,707.433846148343,559.418403062556,660.156940425887
"TCHP",1119.43497726669,1047.96475149114,1113.44639431626,1036.88859760371,973.533324810162,1096.95251003099
"CLSPN",1434.12795986833,1169.00627293996,1481.46577591152,1404.65204108877,1209.65148194695,1230.96933252346
"ZNF775-AS1",15.1659268723683,13.802980516094,9.38824953049123,7.66173840593873,8.47603641003872,8.93445483283156
"AMFR",2246.45291796956,2422.9539644405,2161.17504191908,2405.78585946476,2493.16556689568,2247.51174905896
"FAM174C",396.209839540622,624.319426420253,629.012718542912,492.905170782058,698.667572656049,624.419121094561
"MLX",2038.86929390401,2141.58551545859,2217.50453910203,2031.21198184109,2053.62253591795,2044.00472231113
"NID2",19.9052790199834,19.1118191761302,34.7365232628176,21.2826066831631,8.47603641003872,22.8324956839029
"QDPR",1070.14571493149,1176.43864706401,1130.34524347114,1230.13466628683,1277.45977322726,1065.18555951425
"HNRNPC",19242.7175897468,17559.5147519356,17785.0999105626,18043.3939459857,17206.3539123786,17513.5169067571
"CCDC174",1087.2073826629,955.590958806509,891.883705396667,933.029476989872,956.581251990084,875.576573617493
"GAB1",385.783264815869,428.954163730922,242.216837886674,392.451267237528,358.415253910209,419.919377143083
"MBNL1-AS1",35.0712058923517,50.9648511363472,25.3482737323263,29.7956493564284,23.0063845415337,32.7596677203824
"RPL34-DT",3.79148171809208,9.55590958806509,8.44942457744211,13.6208682772244,6.05431172145623,14.8907580547193
"ANXA4",2035.07781218592,1635.12230729114,1702.08963987806,1565.54854761348,1693.99641966345,1824.61422030493
"RAN",9458.79901621021,9542.106607549,9566.62627157057,10083.6990464827,9592.45149147525,9829.88575052201
"RECQL4",829.386625832642,1023.54409365497,936.947303143025,809.590358227526,959.002976678667,851.751360729942
"MTRNR2L8",54.0286144828121,77.509044436528,66.6565716664877,51.9295603069181,59.332254870271,53.6067289969893
"PPFIA3",211.375105783633,335.518603314285,285.402785726933,255.391280197958,288.185237941316,200.528875136886
"BMERB1",43.6020397580589,54.1501543323689,68.534221572586,39.1599962970202,52.0670808045236,44.6722741641578
"C22orf15",14.2180564428453,38.2236383522604,33.7976983097684,36.6060834950406,33.9041456401549,41.6941225532139
"FAM185A",110.900840254193,180.50051444123,137.068443145172,180.476504673223,181.629351643687,128.060519270586
"RNA5SP323",10.4265747247532,9.55590958806509,11.2658994365895,23.8365194851427,8.47603641003872,13.8980408510713
"WDR59",1032.23089775057,1035.22353870705,1176.34766617055,928.77295565324,1040.13075374618,1093.97435842004
"ATF6B",4110.91405284134,4029.40854296745,4582.40459583277,4225.02307874155,4695.72417116145,4354.05765519991
"PIWIL4",19.9052790199834,40.3471738162748,40.3694729811123,74.0634712574077,49.6453561159411,11.9126064437754
"PLCE1",154.502880012252,165.635766193128,118.29194408419,144.721725445509,121.086234429125,118.133347234106
"BAZ1A",4755.46594491699,4282.10926318517,4203.11931480092,4493.1839229494,3851.75311719045,4320.30527027588
"SLC35A5",994.316080569648,971.517474786618,966.989701640597,1119.46511153438,904.51417118556,1082.06175197627
"DNAJB12",3553.5662402818,4067.63218131971,3893.30708029471,3881.09615474163,4194.42716062487,3928.18197483494
"MFSD4A",101.422135958963,77.509044436528,82.6165958683228,76.6173840593873,89.6038134775522,55.5921634042852
"LRIG2-DT",14.2180564428453,11.6794450520796,19.7153240140316,15.3234768118775,12.1086234429125,1.9854344072959
"PPP2R3C",945.02681823445,744.29918013707,701.302239927695,866.627744138403,571.527026505468,759.428660790682
"RPL3P2",1.89574085904604,12.7412127840868,11.2658994365895,22.1339109504897,10.8977610986212,7.94173762918361
"DGCR6L",610.428556612825,640.245942400361,679.709266007565,529.511254277099,707.143609066087,561.87793726474
"RASAL3",7101.44525798646,8630.04812575479,8662.53784178426,6852.99935197853,8802.96924299736,7520.82553483688
"FAM207BP",19.9052790199834,7.43237412405063,9.38824953049123,14.4721725445509,10.8977610986212,28.7887989057906
"GTF2H2B",45.4977806171049,59.458992992405,54.4518472768491,41.7139090989998,50.8562184602323,37.7232537386221
"SNORA3B",44.5499101875819,46.7177802083182,26.2870986853754,26.3904322871223,42.3801820501936,22.8324956839029
"MACC1-DT",139.336953139884,115.732682788788,115.475469225042,111.520859019775,98.0798498875909,114.162478419514
"DERL3",194.313438052219,197.488798153345,221.562688919593,193.246068683121,250.648505268288,238.252128875508
"TMEM94",1682.47001240336,1933.47903998517,2043.82192278794,1860.09982410846,2166.23273393704,1940.76213313174
"M1AP",146.919916576068,114.670915056781,125.802543708582,85.9817309999791,118.664509740542,133.024105288825
"PRKAR2B",1046.44895419341,1029.91470004702,746.365837674053,1134.78858834626,955.370389645793,940.10319185461
"TDRD15",195.261308481742,133.782734232911,162.416716877498,171.963461999958,128.351408494872,265.055493374003
