"gene","AD_logFC","AD_padj","AD_label","AD_drug_logFC","AD_drug_padj","AD_drug_label"
"MEF2C-AS2",1.50173224198801,0.0101101194826228,"up",-1.02937605881673,0.0219248506828181,"down"
"MCF2",2.95502427000663,0.0101788224972336,"up",-2.34166487633054,0.0225871700177117,"down"
"TMEM44-AS2",2.06725053160002,0.0101796760408672,"up",-1.54719468509324,0.034229652813022,"down"
"SNORA31",2.5147332614208,0.0102374405688771,"up",-2.50664763173951,0.00726001100586204,"down"
"MIR548AY",5.44985491869707,0.0102535346280734,"up",-3.95414552564799,0.0451314718221313,"down"
"C18orf15",3.2703612803946,0.0103670065592387,"up",-2.50398095294512,0.0184345390429757,"down"
"MCEMP1",-1.31176044478114,0.0104189295474985,"down",1.41769290417336,0.00347708992790062,"up"
"NRP2",-1.48171125486439,0.0104646761193798,"down",2.65213015439234,2.27969367810507e-10,"up"
"NPIPP1",1.68446901450566,0.0105217548028104,"up",-1.65527644385869,0.0119295272420347,"down"
"CARNS1",1.23506696613485,0.0105425518239828,"up",-1.0148098212221,0.0312628006021704,"down"
"MIR5190",3.05033032456528,0.0106980759680094,"up",-3.09307619339991,0.00303146485687575,"down"
"RPL23AP58",3.25520140189999,0.0108877503666899,"up",-2.15339244173672,0.0392413447868095,"down"
"FABP7P1",5.45337000047399,0.0109272757383526,"up",-5.83853430459754,0.00498784817435326,"down"
"LEXM",4.81673821311123,0.010936384902498,"up",-3.34829431934044,0.0406425330363061,"down"
"PRG4",2.24519282404521,0.0109604138328591,"up",-1.91091478314587,0.0075303805127023,"down"
"AGBL5-IT1",2.06548581628517,0.0110045741016393,"up",-1.77478070160592,0.0107903151900071,"down"
"RNA5SP122",5.32701158598694,0.011134356509217,"up",-4.75003001303732,0.0180288886966596,"down"
"MIR3685",2.20631948754562,0.0112491431718789,"up",-1.74351537174537,0.0285723774630382,"down"
"MIR4477B",1.25471012998815,0.0114264690614822,"up",-1.54992977038464,0.00170125680676445,"down"
"MIR4489",1.74751131469893,0.0115398529314514,"up",-1.50635851462853,0.0232603989604341,"down"
"TFR2",1.45357442492656,0.0116509648054626,"up",-1.21237852543607,0.0246872772072927,"down"
"LIME1",1.29836156070304,0.0116686703237859,"up",-1.20175626185542,0.0156395765285647,"down"
"RNU6-942P",3.39565555758931,0.0117996393261771,"up",-6.90900553309768,1.85971810350832e-05,"down"
"RNU6-1010P",3.11003746170486,0.0119023943950237,"up",-2.72573256170031,0.00936736115933633,"down"
"RAPSN",1.75745162511567,0.0120323436985396,"up",-1.85576898708426,0.00374223105468794,"down"
"TMEM74B",4.85032397721419,0.0122728782695503,"up",-3.32345581319854,0.0497849365253167,"down"
"ATP6V0E1P2",5.38095360298482,0.0123547217532173,"up",-5.76611721686375,0.00566775692124878,"down"
"RN7SL587P",3.79691790940639,0.0125900501097465,"up",-2.58000556163404,0.0398318262184435,"down"
"KLLN",-1.66400608604607,0.0126466852553956,"down",1.46383143407742,0.0285615293475186,"up"
"HNRNPA1P57",5.29665722709633,0.012716982860917,"up",-5.68080493378071,0.0057481132081043,"down"
"HM13-IT1",1.22162651104213,0.0127639852769234,"up",-1.11110655258547,0.00766945614076933,"down"
"MC1R",1.93129875267692,0.0130742134677891,"up",-2.7286532836744,8.47874366498497e-05,"down"
"FAHD2CP",1.37262085345854,0.0131168976863337,"up",-1.47196849628558,0.00344985688453246,"down"
"PCP2",1.10834876467232,0.0132054854455536,"up",-1.1148742859677,0.011705890560243,"down"
"C1orf100",3.7764083127644,0.0132265500203772,"up",-3.09604564327919,0.0158722057840829,"down"
"COLGALT2",-1.03158828426533,0.0133830384988969,"down",1.00369076139016,0.00378402455858361,"up"
"SMIM45",3.48574244287307,0.0134049101767489,"up",-6.75170935617294,8.08885652814603e-05,"down"
"BZW1P2",-1.56055244798966,0.013719947428899,"down",1.51685686491813,0.0160589113302697,"up"
"B3GNT4",1.91140482083123,0.0139718149372011,"up",-1.62049226879924,0.025316518735794,"down"
"MIR6859-2",2.80600331274077,0.0139718149372011,"up",-2.96908710037693,0.00688228306143256,"down"
"STAP1",1.49352054422863,0.0141907485282573,"up",-1.13601245075995,0.0392670077177863,"down"
"GPRIN1",-1.10337448015028,0.014503704299157,"down",1.37023612525006,0.000987349484221771,"up"
"SPECC1P1",-4.12836174155691,0.0146439414862605,"down",3.65814074734,0.0442671376467006,"up"
"NRGN",1.0599778149786,0.0146615064606155,"up",-1.32646167485239,7.01019792003164e-05,"down"
"KCNRG",1.02347802140226,0.0147176011415857,"up",-1.19865422420305,0.0020365414386117,"down"
"LINC02803",1.80843034971794,0.0147879884884674,"up",-2.09190241942237,0.00902538455962175,"down"
"MIR320E",3.36965352522349,0.0148222331002065,"up",-2.55444497376173,0.0230884015319073,"down"
"FERP1",2.85722274787494,0.0148635651515015,"up",-2.86193108485915,0.0141372745168553,"down"
"NRG4",1.46142620027745,0.0148658208367046,"up",-1.2740817419209,0.0224430284159366,"down"
"PPIC",-1.24909556468736,0.0152538009546388,"down",1.09178595632406,0.0418784299540126,"up"
"TTC30B",-1.06444978898367,0.0152854161689084,"down",1.03107477878574,0.0192198863580496,"up"
"HMGB3P24",2.39162292380812,0.0152963100010411,"up",-2.76770650764504,0.00808598075570306,"down"
"RNU6-1053P",1.39617716061142,0.0158396499459668,"up",-1.33234197707246,0.00805665977832306,"down"
"DIP2A-IT1",2.1481576341614,0.0162518492703039,"up",-2.71104275943902,0.000679342996905158,"down"
"FGF2",1.43277327568934,0.0164139803285999,"up",-1.05537340944456,0.0199322106269229,"down"
"RPS3AP19",3.03375380459958,0.0165997750222882,"up",-3.41991700704448,0.00656148600205012,"down"
"CD22",1.17323819375186,0.0167051488689587,"up",-2.94374574406667,6.87552408280383e-09,"down"
"STX8P1",4.7751675362348,0.0167199577336459,"up",-4.24271376384601,0.0231569235318757,"down"
"YWHAZP3",-2.30002828297881,0.0167900418943791,"down",2.18699490351151,0.0133993949367287,"up"
"TMEM254-AS1",1.97030904482699,0.0168249986393179,"up",-1.63545592383898,0.0228511947137776,"down"
"SULT1A3",2.11508752815989,0.0170212377281236,"up",-1.99243888191613,0.0152685541049452,"down"
"RBM12B-AS1",-1.81613712849395,0.0171160403336427,"down",2.06916739297713,0.00199513868154204,"up"
"C8G",1.34641822190907,0.0174648734298954,"up",-1.58938303100383,0.00412378298326274,"down"
"AQP7P1",2.54651690511555,0.0175049697077184,"up",-2.31647183680861,0.04175820616604,"down"
"LARP4P",5.20858447711871,0.0178642508939248,"up",-5.59268359441496,0.00858367160936542,"down"
"GRM3",4.20323957982715,0.0180808695121939,"up",-3.19658057844931,0.0438916991234217,"down"
"ADHFE1",1.08604675823584,0.0182057802655253,"up",-1.13279722120668,0.00934633901702303,"down"
"H1-7",1.51166316663218,0.0183430450080199,"up",-1.7200911078634,0.00913193411768758,"down"
"RNU6-665P",5.19948173116373,0.0183435348942465,"up",-4.62213744674104,0.0279986518525015,"down"
"PSMD10P1",-2.54835555624343,0.0184859151551719,"down",2.27699153630587,0.0359141344282358,"up"
"BGN",4.21218479647746,0.0184981236024902,"up",-3.59080637679585,0.0260227715437745,"down"
"AVPR1B",2.10780491397379,0.0190496197407538,"up",-2.20061946853981,0.0146721952410752,"down"
"RYKP1",2.20901383250612,0.0191841730426749,"up",-3.34268537475523,0.000142779596431122,"down"
"PENK-AS1",-2.07001800456026,0.0195226999028511,"down",2.48819514507072,0.000949821241831104,"up"
"CNDP1",2.01520768493109,0.0197557471047628,"up",-1.88695618676591,0.0369276838059055,"down"
"TCF7L1",1.63442790154164,0.0197922861143428,"up",-1.36959331204079,0.0289982075765471,"down"
"CPLANE2",-1.29075914581793,0.0198293995046854,"down",1.49055114488105,0.00239390336661535,"up"
"KRTCAP3",1.18875819818992,0.0202245245270307,"up",-1.12260724808913,0.0237709798572027,"down"
"RNU4-30P",5.13647165384362,0.0207359731022041,"up",-5.52065048440838,0.0101230903623636,"down"
"RNU6-484P",2.74301549017926,0.0208623046714219,"up",-6.79054291901224,3.56497445585439e-05,"down"
"TSNAXIP1",1.50702457489798,0.0209234745566578,"up",-1.61484371125793,0.0101170549431955,"down"
"NDUFA9P1",4.12075579896003,0.0210089489398823,"up",-2.97408608445967,0.0418368389280078,"down"
"LINC00471",-4.56990801691473,0.0214053362915061,"down",4.64692770229488,0.0130730610478697,"up"
"TXLNB",-1.6715523356206,0.0215525305980858,"down",1.80847040624184,0.00568664814179459,"up"
"MIR762HG",1.31323928611505,0.021566548614707,"up",-1.03204951896349,0.0496023853690292,"down"
"LRRC56",1.35142299229165,0.0216924316099187,"up",-1.22690412077474,0.0110555856626295,"down"
"SPIN2P1",5.16108904599796,0.0217008965469503,"up",-5.54619573253892,0.0107452478782957,"down"
"CCNP",5.13731874556985,0.021986186505152,"up",-5.52132404370033,0.0108713768330032,"down"
"SLED1",4.06649608095476,0.02206242790222,"up",-3.52205168085728,0.0276912262513042,"down"
"RNU6-125P",1.89188750357171,0.0224434940081157,"up",-1.91816283259341,0.019866997095442,"down"
"MTATP6P27",4.03844823307119,0.0225307577109414,"up",-2.82297899145359,0.0481184716057021,"down"
"GRIP1",1.4659519339735,0.0225585326682454,"up",-1.23090165610538,0.0135491697169636,"down"
"SLCO3A1",-1.18931516351007,0.0227599512234321,"down",1.50610206015579,0.00178009639853607,"up"
"RPL21P89",3.11302737804484,0.0227930994058232,"up",-3.20774949639443,0.00904684678518063,"down"
"CEP170P1",-1.13439592512303,0.02281610556707,"down",1.0243403638962,0.0303064247624947,"up"
"RPS19P3",1.46406403692326,0.0228301497182728,"up",-2.25094648999172,0.0025815302522974,"down"
"PRR4",1.6698962645145,0.0229175648617143,"up",-1.56097093161399,0.0325420183836783,"down"
"RNU7-143P",5.11207858782158,0.0232759157157065,"up",-5.49673384040365,0.0115778169470967,"down"
"CLIC2",1.19276704701588,0.0232808147380188,"up",-1.03115423266293,0.0262930610714303,"down"
"MCAM",1.89842398770676,0.0233517290110929,"up",-1.97023118819614,0.0134967689327794,"down"
"SRPK3",1.08710447960164,0.0240625727521926,"up",-1.11623221536066,0.00729982596674202,"down"
"TPI1P2",-1.72718540110313,0.024302174966868,"down",1.71591724080842,0.0198075009385291,"up"
"TNFSF9",1.31522823898345,0.0243930890014936,"up",-1.29553007298494,0.0271125717346756,"down"
"LINC00865",-2.65527613204009,0.0244721327389611,"down",2.44094686767997,0.0254394513437854,"up"
"NDUFAF2P2",2.74168640435303,0.0247469726189827,"up",-2.99175919555608,0.00788581739129539,"down"
"LINC01119",1.62433223118169,0.0250706552809538,"up",-1.71553280834858,0.00915101448333693,"down"
"AOC3",1.85051046864596,0.0252233636872054,"up",-1.90383082937754,0.0156251308610961,"down"
"MIR4518",2.00370520987218,0.0253003440204167,"up",-3.39146274876896,0.000668659295625133,"down"
"RPS27AP7",2.04110196617866,0.025437880065571,"up",-2.00047997284806,0.0112335302318774,"down"
"RNU6-711P",4.56064717958219,0.0259766925117639,"up",-4.03753253507158,0.0360080784144542,"down"
"PLIN5",1.23807836934138,0.0261028999385708,"up",-1.96906130353371,0.000403693263349519,"down"
"LINC01169",-2.12516254344833,0.026425288824293,"down",1.99326629711413,0.0373392794928203,"up"
"RPS15AP16",1.69362066135347,0.026425288824293,"up",-2.61690698506472,0.000113531946706467,"down"
"RPS23P8",1.08354900572208,0.0264260170522273,"up",-1.32945341532797,0.00227543478042625,"down"
"PHBP9",1.08859095144545,0.026704471208271,"up",-1.13734514561863,0.0153846343915279,"down"
"PLEKHA3P1",-1.20594542082691,0.0267372624059697,"down",1.35522553811299,0.00315172773897586,"up"
"LINC02367",1.75351918995572,0.0268367267382182,"up",-1.78376704059977,0.0469743081921736,"down"
"ZSCAN23",-1.10624925327349,0.027308779859939,"down",1.21918014967121,0.0110778749652746,"up"
"TEX12",2.70082479310637,0.0275687989773196,"up",-2.74482170237472,0.0148035155891393,"down"
"PANK2-AS1",1.59723023712936,0.0275905059134941,"up",-1.62846483821933,0.0160257163608849,"down"
"SLC22A4",-5.03213672869476,0.0281851378919872,"down",5.21797676841289,0.00894917070768094,"up"
"BTBD10P2",3.20311728978348,0.0282973807702422,"up",-3.53257908429863,0.0068068041790613,"down"
"SNORA65",1.71133399279275,0.0285552667248343,"up",-1.96502555621539,0.0120855731848979,"down"
"IGFL4",5.07225981123596,0.0287369076238069,"up",-4.49590702578757,0.0412790648848498,"down"
"ATP6V1G1P4",4.09574306173944,0.0288875304044288,"up",-3.91227137614913,0.0245867744739498,"down"
"RTN3P1",-1.50095129224641,0.0289825166578502,"down",1.9596708875809,0.000727890157679581,"up"
"RBM22P2",2.28265502409412,0.0294706088950074,"up",-6.32859418540693,3.22280106158705e-05,"down"
"CPB2",2.7111648942353,0.0297511356071476,"up",-4.88931188868861,0.00144187295934436,"down"
"TRIM74",1.19764093120156,0.0298554681378495,"up",-1.27259848409311,0.0113691840757385,"down"
"MIR1244-3",2.0695277716733,0.0300767770421892,"up",-1.70335993652837,0.0313771445807374,"down"
"RPL32P16",1.93291460639681,0.0303498674507407,"up",-1.84563709160394,0.0237522672713868,"down"
"MRS2P2",4.14047209401718,0.0303861763679246,"up",-3.8586994913773,4.61265131462534e-07,"down"
"TTC7B",-1.16353631624107,0.0305207886828061,"down",1.26594426145208,0.0109495370128482,"up"
"FOXP1-IT1",1.99432942869096,0.0306112094397216,"up",-1.7950154235852,0.0280738267013812,"down"
"UBA52P8",-2.73627795896188,0.0307220741552637,"down",2.96643919579431,0.00908657358261767,"up"
"PRSS16",-1.87867514432765,0.0311333077380403,"down",2.13339942589167,0.00552604946085078,"up"
"EEF1A1P30",2.40279824416737,0.0319809612193661,"up",-3.13655815082094,0.00694858492236551,"down"
"RNA5SP78",2.74053393692382,0.0325439167952311,"up",-2.90431557131926,0.0224454028577267,"down"
"SNORA70B",4.94741502036808,0.033204559500373,"up",-5.33170796601021,0.0173144628080739,"down"
"UPK3BL2",1.89060837194167,0.0334887806079345,"up",-2.11622569939921,0.0115727611578097,"down"
"BMS1P2",-2.02098488689869,0.0336720007668785,"down",2.88375619226264,6.36109545838715e-05,"up"
"EEF1A1P3",3.27712735175919,0.0337148728747101,"up",-2.96958005164972,1.40832461698865e-14,"down"
"KLF15",-2.22198323631191,0.0340455767469318,"down",2.22378800146824,0.0305774102502024,"up"
"GPR63",-1.19969719175745,0.0343163530477582,"down",1.42552498209841,0.00243493510952015,"up"
"CEBPB-AS1",1.70018395204108,0.0349198831882394,"up",-2.02529093570037,0.011015405821304,"down"
"GOLGA2P10",-1.35147178966877,0.0350852419280938,"down",1.29636632961271,0.0400973747979117,"up"
"DBNDD2",1.16699949884638,0.0353507617912032,"up",-1.2507148166773,0.0160148031272474,"down"
"IKZF2",-1.41210874232296,0.0356687992505557,"down",1.29161752368408,0.0308185825676954,"up"
"HNRNPA1P76",3.42460448118495,0.0360757411292252,"up",-4.40417490805963,0.0123589099003022,"down"
"CLEC18B",1.27160808166461,0.0365462293300574,"up",-2.09325567308424,0.0014710717832506,"down"
"SNORA16B",2.20222633777104,0.0371592962093527,"up",-2.12370242516521,0.0318066406990765,"down"
"CICP27",1.41143060969505,0.0372057000538653,"up",-1.64680787614041,0.00884281292981816,"down"
"EHD3",-4.86710430963027,0.0372057000538653,"down",5.35119422662301,0.00562342275624105,"up"
"SRGAP2-AS1",1.76335962739689,0.0375239972997689,"up",-2.50049753834957,0.00109428237167722,"down"
"PIK3CD-AS2",1.53526983214449,0.0378176644221482,"up",-2.853726655125,0.00102615884382615,"down"
"CASKIN2",-2.44632142761048,0.0378704245029205,"down",3.31851488451551,0.000259637016934978,"up"
"TTC39A",2.25022365405312,0.0379999455611617,"up",-2.14315625529709,0.0224511601863885,"down"
"HDAC11",-1.27551480460889,0.0381736192690066,"down",1.49401065046831,0.00390460639174171,"up"
"ZDHHC11",1.14654393324213,0.0381927666151943,"up",-1.35585707509428,0.0104024762228651,"down"
"KIF12",2.16744048095581,0.0389889506656249,"up",-1.85057919869847,0.0434644553042526,"down"
"IL20RB",1.09754886808626,0.0390599947142657,"up",-1.24107077020948,0.0170698975958439,"down"
"SCARF2",1.17415609001884,0.0393617958923858,"up",-1.42291619364725,0.00960838336033421,"down"
"ARHGEF35-AS1",-2.30618572292238,0.0394214724443159,"down",2.53778195996079,0.0154768531086051,"up"
"PRG2",4.29999341390037,0.0397047497969742,"up",-4.68447836253716,0.0210820878389783,"down"
"RNU6-742P",4.93781488151976,0.0399681753220512,"up",-5.32242159611794,0.0218037013349581,"down"
"CRYBG2",1.54952400052936,0.0401876157101266,"up",-2.98151918112747,0.000392255059321968,"down"
"C6orf132",2.50472677282716,0.0409469960456089,"up",-2.30038944292496,0.0458311885628352,"down"
"CDRT4",1.33722739581908,0.040957213314677,"up",-1.27745011182713,0.0452427971432996,"down"
"RNU6-137P",3.78920400604057,0.0410155962694137,"up",-3.55317583587051,0.0277380949941845,"down"
"NUDCP1",2.51689104842026,0.0412130456158596,"up",-2.11261303861774,0.035308667082294,"down"
"RNF14P3",1.69971188026798,0.0419469359362155,"up",-1.70138920499338,0.034071469621833,"down"
"RBM43P1",4.83356408842895,0.0423645005847883,"up",-5.21794909327155,0.022909209523947,"down"
"CPB2-AS1",1.1392991080885,0.0428082379393527,"up",-1.543674712953,0.00472618480849095,"down"
"GLUD2",-1.79750255852707,0.0428082379393527,"down",2.18672660377003,0.00365567314791002,"up"
"ATP5MC2P3",1.91059030498355,0.0434486612517685,"up",-1.74105403076566,0.0209092234639785,"down"
"SPEF1",4.84370642690627,0.0443334040069767,"up",-5.22785263686062,0.0244079572536241,"down"
"SNORD14",4.81413834945472,0.0449888775537767,"up",-5.19879710902704,0.0246726856931266,"down"
"RNU6-826P",2.6365174993497,0.0452082336609505,"up",-3.54291845480136,0.00127807676340033,"down"
"PCDHGB8P",-3.73014599852142,0.0454177695597818,"down",4.32546084642844,0.00735414875179569,"up"
"CXCL14",4.81444559100916,0.0455745082334881,"up",-5.19902575030559,0.0250853920747778,"down"
"ARHGEF16",1.33035475158902,0.0462455517578807,"up",-1.26769564269417,0.0315577994333216,"down"
"FMC1",1.1188968528094,0.0462800264761504,"up",-1.84498809928064,0.00113139647688457,"down"
"MIR766",2.61375720656026,0.0465607221818418,"up",-3.60160082536903,0.00831715355646253,"down"
"FKBP10",1.17503825290705,0.0467295366502445,"up",-1.20916405652707,0.0187956597113828,"down"
"RPS14P5",4.82466487095597,0.0470567160423464,"up",-5.20899302207095,0.02621584887221,"down"
"YTHDF1P1",4.82466487095597,0.0470567160423464,"up",-5.20899302207095,0.02621584887221,"down"
"OTUB2",-2.24633060738631,0.0481927737069832,"down",2.15440374836411,0.0492774370425529,"up"
"SND1-IT1",1.73495101597223,0.0489684786352908,"up",-1.75070084470833,0.024601228565276,"down"
"RPS29P20",4.80472050132658,0.0490247555453187,"up",-5.18938899151427,0.0274007421166029,"down"
"RPL37P6",1.78496691319313,0.0491976811544224,"up",-2.05513767711058,0.0138763089906154,"down"
"DIAPH2-AS1",2.22061737477479,0.0493318297753672,"up",-1.71496450622114,0.0371626798666473,"down"
"C3orf70",-1.08711163936968,0.0497954498089499,"down",1.13646959520977,0.0272594273285189,"up"
